suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,time_ms_avg
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,100000,13.138162
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,125000,16.440093
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,150000,19.733853
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,200000,26.344536
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,250000,32.924459
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,300000,39.254640
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,350000,45.751694
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,400000,52.435561
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,450000,59.010607
parboil,parboil_cutcp,"block_size=128, cutoff_radius=12, grid_spacing=2",block_size-128_cutoff_radius-12_grid_spacing-2,num_atoms,500000,65.541138
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,1000,0.367004
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,1500,0.620487
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,2000,0.813960
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,3000,1.141008
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,4000,1.493139
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,5000,1.865746
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,7500,2.803039
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,10000,3.776107
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,15000,5.769993
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,20000,7.701719
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,30000,11.468290
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,40000,15.241849
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,50000,19.078695
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,75000,28.223980
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,100000,37.571472
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,125000,46.726382
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,150000,56.205022
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,200000,74.936615
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,250000,93.353976
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,300000,111.766688
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,350000,130.380931
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,400000,148.841497
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,450000,167.444712
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.25",block_size-128_cutoff_radius-20_grid_spacing-0.25,num_atoms,500000,186.080638
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,1000,0.265029
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,1500,0.428753
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,2000,0.594365
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,3000,0.882659
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,4000,1.116607
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,5000,1.385483
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,7500,2.061448
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,10000,2.759406
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,15000,4.239694
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,20000,5.687092
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,30000,8.530253
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,40000,11.329060
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,50000,14.154190
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,75000,21.273062
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,100000,28.373185
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,125000,35.497531
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,150000,42.519037
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,200000,56.150533
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,250000,70.820859
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,300000,84.295921
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,350000,98.668833
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,400000,112.980024
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,450000,127.115211
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=0.5",block_size-128_cutoff_radius-20_grid_spacing-0.5,num_atoms,500000,140.179118
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,1000,0.166686
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,1500,0.247322
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,2000,0.337835
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,3000,0.521007
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,4000,0.697718
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,5000,0.868398
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,7500,1.274791
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,10000,1.712171
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,15000,2.576883
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,20000,3.452073
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,30000,5.222370
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,40000,6.988217
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,50000,8.732828
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,75000,13.121004
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,100000,17.446727
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,125000,21.787524
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,150000,26.158726
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,200000,34.995222
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,250000,43.810591
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,300000,52.332630
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,350000,60.935145
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,400000,69.693011
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,450000,78.652903
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=1",block_size-128_cutoff_radius-20_grid_spacing-1,num_atoms,500000,87.169634
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,1000,0.131873
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,1500,0.196166
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,2000,0.259950
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,3000,0.393201
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,4000,0.536245
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,5000,0.677408
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,7500,1.010735
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,10000,1.355217
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,15000,2.046295
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,20000,2.733798
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,30000,4.121634
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,40000,5.507780
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,50000,6.881951
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,75000,10.343256
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,100000,13.809422
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,125000,17.303672
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,150000,20.766748
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,200000,27.639528
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,250000,34.550063
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,300000,39.349363
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,350000,45.924277
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,400000,52.426543
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,450000,59.063268
parboil,parboil_cutcp,"block_size=128, cutoff_radius=20, grid_spacing=2",block_size-128_cutoff_radius-20_grid_spacing-2,num_atoms,500000,65.594404
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,1000,0.184472
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,1500,0.276219
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,2000,0.378674
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,3000,0.589405
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,4000,0.778930
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,5000,0.959687
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,7500,1.422940
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,10000,1.891994
parboil,parboil_cutcp,"block_size=128, cutoff_radius=6, grid_spacing=0.25",block_size-128_cutoff_radius-6_grid_spacing-0.25,num_atoms,15000,2.862828
