run_id,suite,benchmark,platform,problem_size,kernel_name,iterations,avg_ms,min_ms,max_ms,stddev_ms
20260317-075319-odyssey,microbench,l1_cache_bw,hip,20480,l1_cache_bw,10,0.1228,0.1225,0.1230,0.0002
20260317-075319-odyssey,microbench,l1_cache_bw,hip,24576,l1_cache_bw,10,0.1227,0.1225,0.1231,0.0002
20260317-075319-odyssey,microbench,l1_cache_bw,hip,28672,l1_cache_bw,10,0.1225,0.1222,0.1227,0.0001
20260317-075319-odyssey,microbench,l1_cache_bw,hip,32768,l1_cache_bw,10,0.1225,0.1222,0.1235,0.0004
20260317-075319-odyssey,microbench,l1_cache_bw,hip,49152,l1_cache_bw,10,0.1230,0.1226,0.1242,0.0005
20260317-075319-odyssey,microbench,l1_cache_bw,hip,65536,l1_cache_bw,10,0.1228,0.1224,0.1236,0.0003
20260317-075319-odyssey,microbench,l2_cache_bw,hip,32768,l2_cache_bw,10,0.0929,0.0924,0.0934,0.0003
20260317-075319-odyssey,microbench,l2_cache_bw,hip,65536,l2_cache_bw,10,0.0928,0.0924,0.0935,0.0004
20260317-075319-odyssey,microbench,l2_cache_bw,hip,131072,l2_cache_bw,10,0.0932,0.0925,0.0938,0.0004
20260317-075319-odyssey,microbench,l2_cache_bw,hip,196608,l2_cache_bw,10,0.0929,0.0920,0.0943,0.0007
20260317-075319-odyssey,microbench,l2_cache_bw,hip,262144,l2_cache_bw,10,0.0928,0.0924,0.0931,0.0002
20260317-075319-odyssey,microbench,l2_cache_bw,hip,393216,l2_cache_bw,10,0.0929,0.0924,0.0938,0.0004
20260317-075319-odyssey,microbench,l2_cache_bw,hip,524288,l2_cache_bw,10,0.0930,0.0925,0.0940,0.0005
20260317-075319-odyssey,microbench,l2_cache_bw,hip,786432,l2_cache_bw,10,0.0930,0.0927,0.0934,0.0002
20260317-075319-odyssey,microbench,l2_cache_bw,hip,1048576,l2_cache_bw,10,0.0928,0.0925,0.0933,0.0003
20260317-075319-odyssey,microbench,l2_cache_bw,hip,1310720,l2_cache_bw,10,0.0928,0.0924,0.0934,0.0003
20260317-075319-odyssey,microbench,l2_cache_bw,hip,1572864,l2_cache_bw,10,0.0928,0.0923,0.0938,0.0005
20260317-075319-odyssey,microbench,l2_cache_bw,hip,2097152,l2_cache_bw,10,0.0934,0.0927,0.0948,0.0006
20260317-075319-odyssey,microbench,l2_cache_bw,hip,2621440,l2_cache_bw,10,0.0931,0.0926,0.0942,0.0005
20260317-075319-odyssey,microbench,l2_cache_bw,hip,3145728,l2_cache_bw,10,0.0926,0.0922,0.0930,0.0003
20260317-075319-odyssey,microbench,l2_cache_bw,hip,3670016,l2_cache_bw,10,0.0926,0.0921,0.0940,0.0005
20260317-075319-odyssey,microbench,l2_cache_bw,hip,4194304,l2_cache_bw,10,0.0930,0.0924,0.0949,0.0007
20260317-075319-odyssey,microbench,mem_latency,hip,256,mem_latency_chase,10,0.0784,0.0775,0.0797,0.0009
20260317-075319-odyssey,microbench,mem_latency,hip,512,mem_latency_chase,10,0.0811,0.0796,0.0818,0.0010
20260317-075319-odyssey,microbench,mem_latency,hip,1024,mem_latency_chase,10,0.0820,0.0808,0.0830,0.0010
20260317-075319-odyssey,microbench,mem_latency,hip,2048,mem_latency_chase,10,0.0827,0.0813,0.0838,0.0011
20260317-075319-odyssey,microbench,mem_latency,hip,4096,mem_latency_chase,10,0.0848,0.0838,0.0860,0.0010
20260317-075319-odyssey,microbench,mem_latency,hip,8192,mem_latency_chase,10,0.0869,0.0858,0.0890,0.0012
20260317-075319-odyssey,microbench,mem_latency,hip,16384,mem_latency_chase,10,0.1357,0.1318,0.1421,0.0033
20260317-075319-odyssey,microbench,mem_latency,hip,32768,mem_latency_chase,10,0.1405,0.1370,0.1429,0.0019
20260317-075319-odyssey,microbench,mem_latency,hip,65536,mem_latency_chase,10,0.1453,0.1400,0.1506,0.0030
20260317-075319-odyssey,microbench,mem_latency,hip,131072,mem_latency_chase,10,0.1449,0.1404,0.1512,0.0038
20260317-075319-odyssey,microbench,mem_latency,hip,262144,mem_latency_chase,10,0.1457,0.1426,0.1492,0.0020
20260317-075319-odyssey,microbench,mem_latency,hip,524288,mem_latency_chase,10,0.1484,0.1417,0.1515,0.0029
20260317-075319-odyssey,microbench,mem_latency,hip,1048576,mem_latency_chase,10,0.1478,0.1430,0.1534,0.0037
20260317-075319-odyssey,microbench,mem_latency,hip,2097152,mem_latency_chase,10,0.3112,0.3078,0.3149,0.0022
20260317-075319-odyssey,microbench,mem_latency,hip,4194304,mem_latency_chase,10,0.3158,0.3120,0.3184,0.0021
20260317-075319-odyssey,microbench,mem_latency,hip,8388608,mem_latency_chase,10,0.3172,0.3111,0.3219,0.0039
20260317-075319-odyssey,microbench,occupancy_sweep,hip,1024,occupancy_fma,10,0.0335,0.0332,0.0343,0.0003
20260317-075319-odyssey,microbench,occupancy_sweep,hip,2048,occupancy_fma,10,0.0335,0.0334,0.0336,0.0001
20260317-075319-odyssey,microbench,occupancy_sweep,hip,4096,occupancy_fma,10,0.0336,0.0334,0.0339,0.0001
20260317-075319-odyssey,microbench,occupancy_sweep,hip,8192,occupancy_fma,10,0.0338,0.0336,0.0345,0.0003
20260317-075319-odyssey,microbench,occupancy_sweep,hip,16384,occupancy_fma,10,0.0367,0.0335,0.0472,0.0053
20260317-075319-odyssey,microbench,occupancy_sweep,hip,32768,occupancy_fma,10,0.0337,0.0335,0.0341,0.0002
20260317-075319-odyssey,microbench,occupancy_sweep,hip,65536,occupancy_fma,10,0.0340,0.0338,0.0346,0.0002
20260317-075319-odyssey,microbench,occupancy_sweep,hip,131072,occupancy_fma,10,0.0366,0.0363,0.0388,0.0008
20260317-075319-odyssey,microbench,occupancy_sweep,hip,262144,occupancy_fma,10,0.0472,0.0469,0.0480,0.0003
20260317-075319-odyssey,microbench,occupancy_sweep,hip,524288,occupancy_fma,10,0.0988,0.0949,0.1092,0.0053
20260317-075319-odyssey,microbench,occupancy_sweep,hip,1048576,occupancy_fma,10,0.1707,0.1658,0.1724,0.0018
20260317-075319-odyssey,microbench,occupancy_sweep,hip,2097152,occupancy_fma,10,0.3256,0.3166,0.3350,0.0067
20260317-075319-odyssey,microbench,occupancy_sweep,hip,4194304,occupancy_fma,10,0.6306,0.6111,0.6496,0.0139
20260317-075319-odyssey,microbench,occupancy_sweep,hip,8388608,occupancy_fma,10,1.2190,1.1972,1.2700,0.0287
20260317-075319-odyssey,microbench,occupancy_sweep,hip,16777216,occupancy_fma,10,2.4059,2.3773,2.5678,0.0602
20260317-075319-odyssey,microbench,occupancy_sweep,hip,33554432,occupancy_fma,10,4.7401,4.7245,4.8385,0.0348
20260317-075319-odyssey,microbench,sfun_throughput,hip,1024,sfun_sin,10,0.4342,0.4335,0.4360,0.0007
20260317-075319-odyssey,microbench,sfun_throughput,hip,2048,sfun_sin,10,0.8640,0.8632,0.8651,0.0006
20260317-075319-odyssey,microbench,sfun_throughput,hip,4096,sfun_sin,10,1.7253,1.7224,1.7280,0.0015
20260317-075319-odyssey,microbench,sfun_throughput,hip,8192,sfun_sin,10,3.4472,3.4428,3.4505,0.0029
20260317-075319-odyssey,microbench,sfun_throughput,hip,16384,sfun_sin,10,6.9245,6.9026,6.9370,0.0105
20260317-075319-odyssey,microbench,sfun_throughput,hip,32768,sfun_sin,10,13.8540,13.8308,13.8765,0.0154
20260317-075319-odyssey,microbench,sfun_throughput,hip,65536,sfun_sin,10,27.7201,27.6692,27.7740,0.0384
20260317-075319-odyssey,microbench,sfun_throughput,hip,131072,sfun_sin,10,55.3389,55.2577,55.4692,0.0684
20260317-075319-odyssey,microbench,sfun_throughput,hip,262144,sfun_sin,10,111.8904,110.5233,123.3485,4.0267
20260317-075319-odyssey,microbench,sfun_throughput,hip,524288,sfun_sin,10,228.7139,221.0476,266.7892,14.6611
20260317-075319-odyssey,microbench,sfun_throughput,hip,1048576,sfun_sin,10,452.4680,441.5348,486.3275,13.4639
20260317-075319-odyssey,microbench,sfun_throughput,hip,2097152,sfun_sin,10,894.9987,885.7301,908.7605,7.4354
20260317-075319-odyssey,microbench,sfun_throughput,hip,4194304,sfun_sin,10,1781.2930,1769.3206,1790.4893,7.9740
20260317-075319-odyssey,microbench,sfun_throughput,hip,8388608,sfun_sin,10,3553.2925,3538.4285,3577.3228,11.3609
20260317-075319-odyssey,microbench,sfun_throughput,hip,16777216,sfun_sin,10,7092.3422,7072.4194,7147.8896,21.2491
20260317-075319-odyssey,microbench,shared_bandwidth,hip,1048576,shared_bw,10,0.0151,0.0144,0.0164,0.0007
20260317-075319-odyssey,microbench,shared_bandwidth,hip,2097152,shared_bw,10,0.0222,0.0217,0.0230,0.0004
20260317-075319-odyssey,microbench,shared_bandwidth,hip,4194304,shared_bw,10,0.0335,0.0330,0.0343,0.0004
20260317-075319-odyssey,microbench,shared_bandwidth,hip,8388608,shared_bw,10,0.0573,0.0569,0.0579,0.0004
20260317-075319-odyssey,microbench,shared_bandwidth,hip,12582912,shared_bw,10,0.0815,0.0811,0.0838,0.0008
20260317-075319-odyssey,microbench,shared_bandwidth,hip,16777216,shared_bw,10,0.1059,0.1053,0.1086,0.0010
20260317-075319-odyssey,microbench,shared_bandwidth,hip,25165824,shared_bw,10,0.1536,0.1534,0.1539,0.0002
20260317-075319-odyssey,microbench,shared_bandwidth,hip,33554432,shared_bw,10,0.2037,0.2019,0.2085,0.0025
20260317-075319-odyssey,microbench,shared_bandwidth,hip,50331648,shared_bw,10,0.3023,0.2988,0.3095,0.0045
20260317-075319-odyssey,microbench,shared_bandwidth,hip,67108864,shared_bw,10,0.4043,0.3943,0.4122,0.0075
20260317-075319-odyssey,microbench,shared_bandwidth,hip,100663296,shared_bw,10,0.6087,0.5891,0.6271,0.0130
20260317-075319-odyssey,microbench,shared_bandwidth,hip,134217728,shared_bw,10,0.8038,0.7846,0.8328,0.0178
20260317-075319-odyssey,microbench,shared_bandwidth,hip,201326592,shared_bw,10,1.2027,1.1750,1.2494,0.0289
20260317-075319-odyssey,microbench,shared_bandwidth,hip,268435456,shared_bw,10,1.5925,1.5660,1.6772,0.0383
20260317-075319-odyssey,microbench,shared_bandwidth,hip,402653184,shared_bw,10,2.3734,2.3440,2.5233,0.0584
20260317-075319-odyssey,microbench,shared_bandwidth,hip,536870912,shared_bw,10,3.1487,3.1243,3.3201,0.0614
20260317-075319-odyssey,ml_kernels,activation,hip,n16777216_bs256_ept1_gelu,gelu,10,0.0393,0.0385,0.0434,0.0015
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S32_H12_D64_blk256,naive_attention,10,0.0401,0.0392,0.0413,0.0007
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S64_H12_D64_blk256,naive_attention,10,0.1257,0.1246,0.1289,0.0012
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S96_H12_D64_blk256,naive_attention,10,0.1876,0.1847,0.1924,0.0024
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S128_H12_D64_blk256,naive_attention,10,0.4642,0.4590,0.4697,0.0032
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S192_H12_D64_blk256,naive_attention,10,0.9203,0.9074,0.9292,0.0072
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S256_H12_D64_blk256,naive_attention,10,1.7109,1.6858,1.7232,0.0125
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S384_H12_D64_blk256,naive_attention,10,3.3282,3.2601,3.3785,0.0440
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S512_H12_D64_blk256,naive_attention,10,5.6100,5.5600,5.7100,0.0492
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S640_H12_D64_blk256,naive_attention,10,9.0300,8.9591,9.2414,0.0842
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S768_H12_D64_blk256,naive_attention,10,11.2827,11.2185,11.4881,0.0791
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S1024_H12_D64_blk256,naive_attention,10,20.7501,20.4645,21.0245,0.2215
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S1280_H12_D64_blk256,naive_attention,10,38.5789,38.4334,38.7253,0.0846
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S1536_H12_D64_blk256,naive_attention,10,47.5380,47.1123,47.9136,0.2472
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S2048_H12_D64_blk256,naive_attention,10,97.5031,95.3597,109.9601,4.4231
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S2560_H12_D64_blk256,naive_attention,10,168.1347,159.0093,214.8513,17.7007
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S3072_H12_D64_blk256,naive_attention,10,391.1182,368.3152,424.6294,23.3479
20260317-075319-odyssey,ml_kernels,attention,hip,B4_S4096_H12_D64_blk256,naive_attention,10,1376.9128,1344.5544,1446.2985,28.8143
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n49152_bs256_ept1_p1,fused_swiglu,10,0.0048,0.0043,0.0071,0.0010
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n98304_bs256_ept1_p1,fused_swiglu,10,0.0048,0.0044,0.0057,0.0005
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n196608_bs256_ept1_p1,fused_swiglu,10,0.0053,0.0046,0.0099,0.0017
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n393216_bs256_ept1_p1,fused_swiglu,10,0.0054,0.0049,0.0076,0.0008
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n786432_bs256_ept1_p1,fused_swiglu,10,0.0064,0.0058,0.0076,0.0007
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n1572864_bs256_ept1_p1,fused_swiglu,10,0.0101,0.0083,0.0202,0.0036
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n3145728_bs256_ept1_p1,fused_swiglu,10,0.0135,0.0134,0.0137,0.0001
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n4194304_bs256_ept1_p1,fused_swiglu,10,0.0167,0.0161,0.0189,0.0008
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n6291456_bs256_ept1_p1,fused_swiglu,10,0.0224,0.0222,0.0232,0.0003
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n8388608_bs256_ept1_p1,fused_swiglu,10,0.0291,0.0284,0.0312,0.0008
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n11010048_bs256_ept1_p1,fused_swiglu,10,0.0362,0.0356,0.0373,0.0005
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n16777216_bs256_ept1_p1,fused_swiglu,10,0.0539,0.0532,0.0556,0.0009
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n22020096_bs256_ept1_p1,fused_swiglu,10,0.0712,0.0702,0.0730,0.0009
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n33554432_bs256_ept1_p1,fused_swiglu,10,0.1172,0.1153,0.1201,0.0017
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n45088768_bs256_ept1_p1,fused_swiglu,10,0.1577,0.1548,0.1643,0.0030
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n67108864_bs256_ept1_p1,fused_swiglu,10,0.2402,0.2272,0.2493,0.0076
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n90177536_bs256_ept1_p1,fused_swiglu,10,0.5060,0.4800,0.5279,0.0204
20260317-075319-odyssey,ml_kernels,fused_swiglu,hip,n134217728_bs256_ept1_p1,fused_swiglu,10,0.5506,0.4815,0.5928,0.0416
20260317-075319-odyssey,ml_kernels,gemm,hip,M1_N768_K768_tile16,tiled_gemm_16,10,0.0277,0.0275,0.0284,0.0003
20260317-075319-odyssey,ml_kernels,gemm,hip,M8_N768_K768_tile16,tiled_gemm_16,10,0.0283,0.0280,0.0288,0.0002
20260317-075319-odyssey,ml_kernels,gemm,hip,M32_N768_K768_tile16,tiled_gemm_16,10,0.0289,0.0286,0.0295,0.0003
20260317-075319-odyssey,ml_kernels,gemm,hip,M64_N768_K768_tile16,tiled_gemm_16,10,0.0292,0.0287,0.0299,0.0005
20260317-075319-odyssey,ml_kernels,gemm,hip,M128_N768_K768_tile16,tiled_gemm_16,10,0.0308,0.0305,0.0311,0.0002
20260317-075319-odyssey,ml_kernels,gemm,hip,M256_N768_K768_tile16,tiled_gemm_16,10,0.0418,0.0413,0.0421,0.0002
20260317-075319-odyssey,ml_kernels,gemm,hip,M512_N768_K768_tile16,tiled_gemm_16,10,0.0649,0.0643,0.0657,0.0005
20260317-075319-odyssey,ml_kernels,gemm,hip,M1024_N768_K768_tile16,tiled_gemm_16,10,0.1150,0.1141,0.1171,0.0009
20260317-075319-odyssey,ml_kernels,gemm,hip,M2048_N768_K768_tile16,tiled_gemm_16,10,0.2099,0.2065,0.2267,0.0062
20260317-075319-odyssey,ml_kernels,gemm,hip,M4096_N768_K768_tile16,tiled_gemm_16,10,0.4433,0.3980,0.4822,0.0352
20260317-075319-odyssey,ml_kernels,gemm,hip,M6144_N768_K768_tile16,tiled_gemm_16,10,0.6584,0.5888,0.7140,0.0426
20260317-075319-odyssey,ml_kernels,gemm,hip,M8192_N768_K768_tile16,tiled_gemm_16,10,0.8798,0.7798,0.9423,0.0454
20260317-075319-odyssey,ml_kernels,gemm,hip,M10240_N768_K768_tile16,tiled_gemm_16,10,1.0952,1.0391,1.1682,0.0403
20260317-075319-odyssey,ml_kernels,gemm,hip,M12288_N768_K768_tile16,tiled_gemm_16,10,1.2995,1.2342,1.3998,0.0521
20260317-075319-odyssey,ml_kernels,gemm,hip,M16384_N768_K768_tile16,tiled_gemm_16,10,1.6994,1.6347,1.8362,0.0598
20260317-075319-odyssey,ml_kernels,gemm,hip,M20480_N768_K768_tile16,tiled_gemm_16,10,2.1226,2.0484,2.3217,0.0867
20260317-075319-odyssey,ml_kernels,gemm,hip,M24576_N768_K768_tile16,tiled_gemm_16,10,2.5222,2.4507,2.7546,0.0953
20260317-075319-odyssey,ml_kernels,gemm,hip,M32768_N768_K768_tile16,tiled_gemm_16,10,3.3250,3.2489,3.5985,0.1089
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows64_hid4096_bs256_layernorm,layernorm,10,0.0114,0.0110,0.0128,0.0006
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows128_hid4096_bs256_layernorm,layernorm,10,0.0122,0.0114,0.0135,0.0008
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows256_hid4096_bs256_layernorm,layernorm,10,0.0121,0.0118,0.0128,0.0003
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows512_hid4096_bs256_layernorm,layernorm,10,0.0136,0.0127,0.0142,0.0005
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows1024_hid4096_bs256_layernorm,layernorm,10,0.0180,0.0176,0.0188,0.0003
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows2048_hid4096_bs256_layernorm,layernorm,10,0.0362,0.0358,0.0367,0.0002
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows4096_hid4096_bs256_layernorm,layernorm,10,0.0591,0.0590,0.0594,0.0001
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows6144_hid4096_bs256_layernorm,layernorm,10,0.0826,0.0819,0.0850,0.0010
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows8192_hid4096_bs256_layernorm,layernorm,10,0.1121,0.1112,0.1130,0.0006
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows10240_hid4096_bs256_layernorm,layernorm,10,0.1412,0.1402,0.1435,0.0011
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows12288_hid4096_bs256_layernorm,layernorm,10,0.1737,0.1716,0.1749,0.0010
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows16384_hid4096_bs256_layernorm,layernorm,10,0.2375,0.2320,0.2440,0.0040
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows20480_hid4096_bs256_layernorm,layernorm,10,0.2957,0.2892,0.3015,0.0047
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows24576_hid4096_bs256_layernorm,layernorm,10,1.2008,0.3473,8.8099,2.6736
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows32768_hid4096_bs256_layernorm,layernorm,10,5.0950,0.4514,35.0390,10.8068
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows49152_hid4096_bs256_layernorm,layernorm,10,11.5669,0.6818,109.2870,34.3353
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows65536_hid4096_bs256_layernorm,layernorm,10,2.5421,0.9128,10.8182,3.5115
20260317-075319-odyssey,ml_kernels,layernorm,hip,rows131072_hid4096_bs256_layernorm,layernorm,10,7.0061,1.8540,30.5554,9.0333
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S64_H32_D128_blk256,rope,10,0.0163,0.0156,0.0179,0.0006
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S128_H32_D128_blk256,rope,10,0.0241,0.0229,0.0264,0.0012
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S256_H32_D128_blk256,rope,10,0.0341,0.0333,0.0371,0.0012
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S384_H32_D128_blk256,rope,10,0.0437,0.0434,0.0440,0.0002
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S512_H32_D128_blk256,rope,10,0.0534,0.0528,0.0537,0.0003
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S768_H32_D128_blk256,rope,10,0.0733,0.0725,0.0740,0.0004
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S1024_H32_D128_blk256,rope,10,0.0934,0.0928,0.0951,0.0006
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S1536_H32_D128_blk256,rope,10,0.1340,0.1326,0.1427,0.0031
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S2048_H32_D128_blk256,rope,10,0.1880,0.1819,0.2080,0.0073
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S3072_H32_D128_blk256,rope,10,0.3262,0.2570,0.4453,0.0749
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S4096_H32_D128_blk256,rope,10,0.4439,0.3373,0.5769,0.1041
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S6144_H32_D128_blk256,rope,10,0.7264,0.5216,0.8513,0.1290
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S8192_H32_D128_blk256,rope,10,1.4836,0.6636,6.5630,1.7932
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S12288_H32_D128_blk256,rope,10,1.4940,1.1574,1.7062,0.1475
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S16384_H32_D128_blk256,rope,10,1.9590,1.7897,2.3478,0.1631
20260317-075319-odyssey,ml_kernels,rope,hip,B4_S32768_H32_D128_blk256,rope,10,14.7639,3.8394,37.0381,13.0459
20260317-075319-odyssey,ml_kernels,softmax,hip,rows64_cols1024_bs256,softmax,10,0.0069,0.0066,0.0074,0.0003
20260317-075319-odyssey,ml_kernels,softmax,hip,rows128_cols1024_bs256,softmax,10,0.0068,0.0066,0.0074,0.0002
20260317-075319-odyssey,ml_kernels,softmax,hip,rows256_cols1024_bs256,softmax,10,0.0086,0.0080,0.0102,0.0006
20260317-075319-odyssey,ml_kernels,softmax,hip,rows512_cols1024_bs256,softmax,10,0.0084,0.0076,0.0099,0.0008
20260317-075319-odyssey,ml_kernels,softmax,hip,rows1024_cols1024_bs256,softmax,10,0.0094,0.0090,0.0100,0.0003
20260317-075319-odyssey,ml_kernels,softmax,hip,rows2048_cols1024_bs256,softmax,10,0.0173,0.0165,0.0178,0.0004
20260317-075319-odyssey,ml_kernels,softmax,hip,rows4096_cols1024_bs256,softmax,10,0.0256,0.0244,0.0263,0.0007
20260317-075319-odyssey,ml_kernels,softmax,hip,rows8192_cols1024_bs256,softmax,10,0.0395,0.0386,0.0404,0.0006
20260317-075319-odyssey,ml_kernels,softmax,hip,rows12288_cols1024_bs256,softmax,10,0.0538,0.0528,0.0548,0.0006
20260317-075319-odyssey,ml_kernels,softmax,hip,rows16384_cols1024_bs256,softmax,10,0.0682,0.0668,0.0694,0.0009
20260317-075319-odyssey,ml_kernels,softmax,hip,rows24576_cols1024_bs256,softmax,10,0.0948,0.0935,0.0974,0.0014
20260317-075319-odyssey,ml_kernels,softmax,hip,rows32768_cols1024_bs256,softmax,10,0.1503,0.1472,0.1544,0.0025
20260317-075319-odyssey,ml_kernels,softmax,hip,rows49152_cols1024_bs256,softmax,10,0.2504,0.2465,0.2582,0.0048
20260317-075319-odyssey,ml_kernels,softmax,hip,rows65536_cols1024_bs256,softmax,10,0.3405,0.3265,0.3596,0.0124
20260317-075319-odyssey,ml_kernels,softmax,hip,rows98304_cols1024_bs256,softmax,10,0.5257,0.4898,0.5493,0.0224
20260317-075319-odyssey,ml_kernels,softmax,hip,rows131072_cols1024_bs256,softmax,10,1.5293,0.6542,9.1677,2.6840
20260317-075319-odyssey,ml_kernels,softmax,hip,rows196608_cols1024_bs256,softmax,10,1.0713,1.0140,1.0958,0.0234
20260317-075319-odyssey,ml_kernels,softmax,hip,rows262144_cols1024_bs256,softmax,10,3.1415,1.3309,12.7584,3.8635
